image_path,label
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses03F_script02_1\38.jpg,1
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses03F_script02_1\39.jpg,1
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses03F_script02_1\40.jpg,1
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses03F_script02_1\41.jpg,1
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses03F_script02_1\42.jpg,1
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses03F_script02_1\44.jpg,3
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses03F_script02_2\0.jpg,3
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses03F_script02_2\5.jpg,0
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses03F_script02_2\12.jpg,0
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses03F_script02_2\16.jpg,2
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses03F_script02_2\17.jpg,2
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses03F_script02_2\18.jpg,2
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses03F_script02_2\19.jpg,1
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses03F_script02_2\20.jpg,1
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses03F_script02_2\21.jpg,1
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses03F_script02_2\22.jpg,2
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses03F_script02_2\23.jpg,1
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses03F_script02_2\24.jpg,2
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses03F_script02_2\25.jpg,2
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses03F_script02_2\26.jpg,2
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses03F_script02_2\27.jpg,2
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses03F_script02_2\28.jpg,2
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses03F_script02_2\31.jpg,0
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses03F_script02_2\35.jpg,0
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses03F_script02_2\36.jpg,2
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses03F_script02_2\1.jpg,3
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses03F_script02_2\5.jpg,3
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses03F_script02_2\8.jpg,3
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses03F_script02_2\16.jpg,3
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses03F_script02_2\26.jpg,0
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses03F_script03_1\0.jpg,3
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses03F_script03_1\1.jpg,3
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses03F_script03_1\4.jpg,3
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses03F_script03_2\4.jpg,3
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses03F_script03_2\8.jpg,3
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses03F_script03_2\13.jpg,3
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses03F_script03_2\14.jpg,0
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses03F_script03_2\15.jpg,0
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses03F_script03_2\17.jpg,3
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses03F_script03_2\18.jpg,0
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses03F_script03_2\23.jpg,0
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses03F_script03_2\26.jpg,0
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses03F_script03_2\35.jpg,0
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses03F_script03_2\37.jpg,0
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses03F_script03_2\38.jpg,0
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses03F_script03_2\39.jpg,0
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses03F_script03_2\40.jpg,0
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses03F_script03_2\41.jpg,0
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses03F_script03_2\42.jpg,0
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses03F_script03_2\43.jpg,0
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses03F_script03_2\0.jpg,0
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses03F_script03_2\1.jpg,0
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses03F_script03_2\2.jpg,0
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses03F_script03_2\5.jpg,0
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses03F_script03_2\7.jpg,0
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses03F_script03_2\8.jpg,0
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses03F_script03_2\9.jpg,3
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses03F_script03_2\10.jpg,3
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses03F_script03_2\11.jpg,3
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses03F_script03_2\12.jpg,3
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses03F_script03_2\14.jpg,0
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses03F_script03_2\15.jpg,0
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses03F_script03_2\16.jpg,0
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses03F_script03_2\17.jpg,0
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses03F_script03_2\20.jpg,0
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses03F_script03_2\24.jpg,0
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses03F_script03_2\26.jpg,0
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses03F_script03_2\27.jpg,0
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses03F_script03_2\28.jpg,0
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses03F_script03_2\29.jpg,0
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses03F_script03_2\30.jpg,0
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses03F_script03_2\34.jpg,0
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses03F_script03_2\35.jpg,3
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses03F_script03_2\38.jpg,0
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses03F_script03_2\39.jpg,0
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses03F_script03_2\40.jpg,0
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses03F_script03_2\41.jpg,0
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses03F_script03_2\42.jpg,0
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses03F_script03_2\43.jpg,0
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses03F_script03_2\44.jpg,0
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses03M_impro01\0.jpg,3
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses03M_impro02\0.jpg,1
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses03M_impro02\3.jpg,1
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses03M_impro02\13.jpg,2
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses03M_impro02\14.jpg,2
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses03M_impro02\15.jpg,2
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses03M_impro02\16.jpg,2
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses03M_impro02\17.jpg,2
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses03M_impro02\22.jpg,2
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses03M_impro02\23.jpg,2
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses03M_impro02\24.jpg,2
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses03M_impro02\25.jpg,2
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses03M_impro02\26.jpg,2
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses03M_impro02\27.jpg,2
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses03M_impro02\28.jpg,2
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses03M_impro02\0.jpg,2
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses03M_impro02\1.jpg,2
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses03M_impro02\2.jpg,2
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses03M_impro02\3.jpg,2
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses03M_impro02\4.jpg,2
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses03M_impro02\5.jpg,2
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses03M_impro02\6.jpg,2
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses03M_impro02\11.jpg,2
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses03M_impro02\12.jpg,2
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses03M_impro02\13.jpg,3
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses03M_impro02\15.jpg,3
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses03M_impro02\16.jpg,2
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses03M_impro02\19.jpg,2
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses03M_impro02\24.jpg,2
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses03M_impro02\25.jpg,2
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses03M_impro02\26.jpg,2
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses03M_impro02\27.jpg,2
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses03M_impro02\28.jpg,2
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses03M_impro03\1.jpg,1
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses03M_impro03\3.jpg,1
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses03M_impro03\4.jpg,1
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses03M_impro03\5.jpg,1
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses03M_impro03\6.jpg,1
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses03M_impro03\10.jpg,1
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses03M_impro03\0.jpg,1
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses03M_impro03\1.jpg,1
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses03M_impro03\2.jpg,1
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses03M_impro03\3.jpg,1
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses03M_impro03\4.jpg,1
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses03M_impro03\11.jpg,1
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses03M_impro04\1.jpg,3
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses03M_impro04\3.jpg,3
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses03M_impro04\0.jpg,2
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses03M_impro05a\0.jpg,3
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses03M_impro05a\1.jpg,3
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses03M_impro05a\2.jpg,3
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses03M_impro05a\5.jpg,3
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses03M_impro05a\7.jpg,3
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses03M_impro05a\8.jpg,3
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses03M_impro05a\9.jpg,3
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses03M_impro05a\11.jpg,3
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses03M_impro05a\12.jpg,3
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses03M_impro05a\14.jpg,3
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses03M_impro05a\16.jpg,3
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses03M_impro05a\18.jpg,0
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses03M_impro05a\21.jpg,3
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses03M_impro05a\23.jpg,3
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses03M_impro05a\24.jpg,3
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses03M_impro05a\25.jpg,3
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses03M_impro05a\28.jpg,0
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses03M_impro05a\0.jpg,0
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses03M_impro05a\1.jpg,0
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses03M_impro05a\2.jpg,0
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses03M_impro05a\3.jpg,0
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses03M_impro05a\4.jpg,0
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses03M_impro05a\5.jpg,0
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses03M_impro05a\6.jpg,0
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses03M_impro05a\7.jpg,0
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses03M_impro05a\10.jpg,0
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses03M_impro05a\11.jpg,0
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses03M_impro05a\12.jpg,0
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses03M_impro05a\13.jpg,0
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses03M_impro05a\14.jpg,0
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses03M_impro05a\16.jpg,0
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses03M_impro05a\17.jpg,0
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses03M_impro05a\18.jpg,0
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses03M_impro05a\20.jpg,0
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses03M_impro05a\21.jpg,0
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses03M_impro05a\22.jpg,0
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses03M_impro05a\23.jpg,0
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses03M_impro05a\24.jpg,0
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses03M_impro05a\25.jpg,0
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses03M_impro05a\26.jpg,0
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses03M_impro05a\27.jpg,0
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses03M_impro05a\28.jpg,0
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses03M_impro05a\29.jpg,0
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses03M_impro05a\30.jpg,1
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses03M_impro06\0.jpg,2
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses03M_impro06\0.jpg,2
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses03M_impro07\0.jpg,1
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses03M_impro07\1.jpg,1
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses03M_impro07\6.jpg,1
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses03M_impro07\2.jpg,1
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses03M_impro07\3.jpg,1
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses03M_impro07\4.jpg,1
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses03M_impro07\5.jpg,1
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses03M_impro07\6.jpg,1
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses03M_impro08a\4.jpg,3
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses03M_impro08a\13.jpg,0
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses03M_impro08a\14.jpg,0
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses03M_impro08a\15.jpg,0
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses03M_impro08a\0.jpg,3
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses03M_impro08a\1.jpg,3
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses03M_impro08a\2.jpg,3
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses03M_impro08a\3.jpg,3
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses03M_impro08a\4.jpg,3
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses03M_impro08a\5.jpg,3
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses03M_impro08a\6.jpg,3
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses03M_impro08a\7.jpg,3
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses03M_impro08a\8.jpg,3
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses03M_impro08a\9.jpg,3
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses03M_impro08a\10.jpg,3
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses03M_impro08a\12.jpg,3
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses03M_impro08a\13.jpg,3
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses03M_impro08a\16.jpg,3
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses03M_impro08a\17.jpg,3
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses03M_impro08b\0.jpg,3
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses03M_impro08b\1.jpg,3
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses03M_impro08b\2.jpg,3
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses03M_script01_1\0.jpg,3
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses03M_script01_1\0.jpg,2
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses03M_script01_2\0.jpg,0
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses03M_script01_2\1.jpg,0
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses03M_script01_2\6.jpg,0
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses03M_script01_2\1.jpg,3
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses03M_script01_2\4.jpg,3
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses03M_script01_2\5.jpg,3
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses03M_script01_2\8.jpg,3
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses03M_script01_3\4.jpg,2
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses03M_script01_3\6.jpg,2
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses03M_script01_3\7.jpg,2
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses03M_script01_3\1.jpg,3
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses03M_script01_3\4.jpg,3
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses03M_script02_1\5.jpg,3
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses03M_script02_1\16.jpg,3
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses03M_script02_1\0.jpg,1
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses03M_script02_1\1.jpg,1
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses03M_script02_1\2.jpg,1
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses03M_script02_1\3.jpg,1
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses03M_script02_1\4.jpg,1
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses03M_script02_1\5.jpg,1
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses03M_script02_1\14.jpg,1
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses03M_script02_1\15.jpg,1
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses03M_script02_1\16.jpg,1
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses03M_script02_2\0.jpg,0
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses03M_script02_2\1.jpg,0
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses03M_script02_2\2.jpg,0
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses03M_script02_2\3.jpg,0
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses03M_script02_2\4.jpg,0
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses03M_script02_2\9.jpg,0
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses03M_script02_2\11.jpg,0
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses03M_script02_2\13.jpg,0
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses03M_script02_2\16.jpg,0
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses03M_script02_2\18.jpg,2
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses03M_script02_2\23.jpg,2
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses03M_script02_2\24.jpg,2
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses03M_script02_2\0.jpg,1
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses03M_script02_2\14.jpg,3
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses03M_script02_2\17.jpg,3
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses03M_script02_2\19.jpg,3
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses03M_script02_2\20.jpg,3
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses03M_script02_2\21.jpg,3
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses03M_script02_2\22.jpg,3
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses03M_script03_1\3.jpg,1
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses03M_script03_1\4.jpg,1
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses03M_script03_1\5.jpg,1
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses03M_script03_1\6.jpg,1
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses03M_script03_1\18.jpg,2
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses03M_script03_1\4.jpg,1
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses03M_script03_1\6.jpg,1
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses03M_script03_1\35.jpg,3
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses03M_script03_2\0.jpg,3
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses03M_script03_2\1.jpg,0
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses03M_script03_2\3.jpg,3
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses03M_script03_2\4.jpg,3
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses03M_script03_2\6.jpg,3
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses03M_script03_2\0.jpg,3
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses03M_script03_2\3.jpg,0
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses03M_script03_2\4.jpg,0
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses03M_script03_2\5.jpg,0
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses03M_script03_2\6.jpg,0
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses03M_script03_2\7.jpg,0
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses03M_script03_2\8.jpg,0
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses03M_script03_2\9.jpg,3
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses04F_impro01\4.jpg,0
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses04F_impro01\8.jpg,0
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses04F_impro01\9.jpg,0
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses04F_impro01\10.jpg,0
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses04F_impro01\12.jpg,0
C:\EPICS26\iemocap_cnn\src\visual\..\..\features\frames\Ses04F_impro01\14.jpg,0
